job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3884808282,Estrin Legal Staffing,IP Litigation Paralegal (39837),"IP LItigation ParalegalHybridMust have at least 5 years experience
Our client, a renowned national mid-size firm, is currently in search of an experienced IP Litigation Paralegal to join their Dallas office. Embracing a family-friendly atmosphere, our client takes pride in its low turnover, outstanding benefits, and unwavering appreciation for its dedicated staff. 
Role Overview:As an IP Litigation Paralegal, you will play a crucial role in supporting attorneys in the practice of intellectual property law, focusing on patent litigation and prosecution. 
Duties and Responsibilities:Assist in preparing documents and submissions to U.S. International Trade Commission, U.S. Department of Commerce, USPTO, and U.S. District Courts.Provide case management for patent litigation in federal district courts, appeals before the Federal Circuit Court of Appeals, and actions before the U.S. International Trade Commission, USPTO, and Patent Trial and Appeal Board.Manage discovery process and trial preparation.Prepare for and attend depositions and trials, including coordinating logistics, and preparing witness files and exhibits.Draft motions and pleadings.Bluebook/Cite check, proofread, and assemble exhibits.
Skills and Experience:5+ years of IP Litigation experience, demonstrating a track record of managing and supervising all facets of litigating Section 337 matters before the U.S. International Trade Commission.If you are an experienced IP Litigation Paralegal seeking a challenging yet rewarding opportunity within a prestigious firm, this role offers the ideal platform for your career aspirations. Join our client's dynamic team in Dallas, where excellence is celebrated, and every team member is valued.",125000.0,YEARLY,Dallas-Fort Worth Metroplex,27119385.0,11.0,,110000.0,Full-time,,1712363061000.0,,https://www.linkedin.com/jobs/view/3884808282/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714955061000.0,,Mid-Senior level,,1712363061000.0,,0,FULL_TIME,USD,BASE_SALARY,117500.0,,
3884808287,Milestone Property Management,Community Manager,"DescriptionAt Milestone Property Management, we're all about building relationships, helping someone find their new ""home"" and providing quality customer service. Our team members aren't just the best at what they do, they also possess a basic instinct to cultivate a sense of community at the properties they manage as well as provide excellent customer service.Various on-site positions at either full-time or part-time may be available in the Salem, Portland Metro and SW Washington areas. We're looking for detail and result oriented candidates with at least two years of solid, recent experience in multi-family residential property management. We'll provide the supportive and collaborative environment for you to grow with us!Milestone Property Management is an Equal Opportunity Employer
ResponsibilitiesMarket and lease rental units, including keeping up to date on market rents and other neighborhood/area competition and developmentsAttract new residents by advertising vacancies, obtaining referrals from current residents, explaining advantages of location and services, and showing available apartment homesAccomplish financial objectives for the investment with particular emphasis and focus on ""value add"" opportunitiesRent collection and delinquency control/follow-upEnforcing property policies, rules & regulationsEnsure all work orders and repair requests are processed in a timely fashionInspecting, scheduling and preparation of vacant apartment homes for new occupantsFostering a pride of place and community with residentsQualificationsA minimum of 2 solid years of recent experience as an on-site apartment manager with emphasis on ""value add"" achievementsGreat customer service skills, as you'll be the face and voice of our company and your community!Excellent leasing and marketing abilitiesExceptional oral and written communication skills, with ability to develop engaging content for marketing available apartment homesAbility to multitask and prioritizeFamiliarity with Microsoft Office and industry software (knowledge of AppFolio is a plus!High School Diploma, GED, or equivalent required. Any other degree and/or industry designations are an advantage!",26.0,HOURLY,"Portland, Oregon Metropolitan Area",7935210.0,3.0,,22.0,Full-time,,1712363439000.0,,https://www.linkedin.com/jobs/view/3884808287/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714955439000.0,,,,1712363439000.0,,0,FULL_TIME,USD,BASE_SALARY,49920.0,,
3884808298,Fourth Floor,Technical Design Manager,"Our popular fashion client is seeking a Technical Designer to join their team in Vernon! They are looking for individuals who is strongly experienced working with High End/ Contemporary Dresses with 1 direct report.
Responsibilities:Work closely with design and product development to ensure that designs are translated correctly, keeping size and fit consistent.Conduct fittings on a live model, record comments, and communicate with team and partnersAnalyze garments and patterns to determine compliance of spec, construction, and fit intent.Create technical fit comments, advise construction details, and clearly communicate the status and direction of each style to vendorsReview production, quality, and cost issues: problem solve and make recommendations that help maintain brand integrity.Maintain WIP report and workflow tracking.Maintain a working knowledge of appropriate fit aesthetic for the Reformation customer.Collaborate with Technical Design Manager to create and carry out new processes to improve product workflow.Develop collaborative relationships with cross functional teams.Develop partnerships with all vendors helping to create successful relationships.Support onboarding and training of assisting staff.
Please submit your resume to apply.
You can use WorkGrades to collect and manage your references for free and share them with us or anyone else you choose by visiting workgrades.com/home/candidate. Candidates with references are always preferred by our clients. Now is the most important time to stand out from the crowd. We suggest that you ensure you have updated your LinkedIn profile and that you start collecting your references early.
We will consider qualified candidates with criminal histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring. California applicants, please view our Privacy Notice here: https://careergroupcompanies.com/california-privacy-notice/.",53.0,HOURLY,Los Angeles Metropolitan Area,143988.0,12.0,,48.0,Contract,2.0,1712363272000.0,,https://www.linkedin.com/jobs/view/3884808298/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714955272000.0,,Mid-Senior level,,1712363272000.0,,0,CONTRACT,USD,BASE_SALARY,105040.0,,
3884808311,Safeguard Global Recruiting,Director of Development,"Our client is a dynamic nonprofit servicing the Marin County community with educational programs, collaborating with other nonprofits within more than 10 acres of beautiful terrain for over 50 years!
Reporting to the CEO, we seek a Director of Fundraising, dedicated to making a meaningful impact in their community with successful proven performance in Nonprofit fundraising from the ground up. The ideal candidate brings solid proficiency in financial planning, KPI, budgeting, and forecasting (short and long-term planning), capable of developing campaigns, to act as a strategic partner with the C-Suite. 
Proficiency in program fundraising and finance, preparing budgets and forecasts in direct partnership with the Chief Executive Officer and Program leadership, to execute resource development strategies ensuring execution of progress toward goalsResponsible for development of monitoring & development philanthropic revenue building streams, trends, strategic fundraising activities, and public relations opportunitiesResponsible for overseeing, developing, and implementing all non-annual giving programs at the organizationIn direct collaboration with C-Suite & Finance, responsible for strategic fund-raising revenue forecasting (short- & and long-term planning), including identification, acquisition, cultivation, solicitation, and stewardshipExperienced identifying, recruiting, and training board members, direct reports & and volunteers to participate in solicitation and other income development activities.Develop and produce campaign messaging and materials that effectively share the campaign's goals and impact, including overseeing the planning of logistics for special events, in association with obtaining sponsorships and solicitation of giftsExperienced in large corporate philanthropic strategic partnership & and stewardship, oversee the management of the annual calendar of key public and private grants, foundations, and public partners, including the development of prospecting processes to regularly identify new prospective funders and create engagement plans.Lead the project management of proposal creation, follow-up conversations, and gift closuresDevelop systems to ensure that strategies are being implemented and that leadership and volunteers are coordinated in their approachPlan and lead Campaign Committee meetingsLead and plan strategy discussions on top prospectsManage research process to ensure valuable prospect research is conductedPrepare all solicitation materialsAnalyze campaign progress and quarterly projectionsManage all endowed gifts: steward donors and provide annual updates, including areas of impact and improvementResearch, develop, and implement best practices to ensure a pipeline of planned gifts to the schoolIdentify major and planned giving prospects through research, data analysis, and personal interactionsDevelop and manage a portfolio of major and planned giving donors and prospectsCreate and implement cultivation and stewardship strategies for campaign, major, and planned giving donorsEstablish and maintain strong relationships with major and planned giving donors and prospects, including regular communication and personalized engagementMonitor and evaluate the effectiveness of the major and planned giving program and make recommendations for improvements as needed
QUALIFICATIONS: Bachelor's degree from an accredited college or university is preferredMinimum of 6+ years of experience in the field of fundraising nonprofit - PreferredProven performance in the development and execution of scalable revenue fundraising campaignsSuccessful or proven track record of managing revenue budgets, staff supervision, and closing 6-figure foundation or corporate giftsA talent for big-picture thinking and managing all the moving parts of a cross-functional marketing, communications, and development group at a growing organizationStrategic Thinking - Develops strategies to achieve organizational goals; Understands organization's strengths and weaknesses; Analyzes market and competitive landscape; Identifies external threats and opportunities; Adapts strategy to changing conditionsAnalytical - Synthesizes complex or diverse information; Collects and researches data; Uses intuition and experience to complement data; Designs workflows and procedures.Proven ability to inspire, lead, motivate, and manageExcellent business acumen – verbal & and written, capable of communicating within all levels of the organization, including the ability to produce clear and engaging contentStrong project management and highly collaborative, with the ability to work cross-functionally with internal & and external stakeholdersExperience using technology including Google Suite, Microsoft Office",130000.0,YEARLY,"Marin County, CA",28120168.0,12.0,,120000.0,Full-time,,1712363713000.0,,https://www.linkedin.com/jobs/view/3884808311/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714955713000.0,,Director,,1712363713000.0,,0,FULL_TIME,USD,BASE_SALARY,125000.0,93933.0,6053.0
3884808325,Monolith,Digital Marketing Specialist - Pets,"Job Title: Digital Marketing Specialist, Pets Remote Role
Who we are:Embracing the beautiful chaos of family life, Monolith Brands is on a mission to turn ordinary moments into cherished memories for parents and their little ones (including fur babies). From cozy bedtimes to messy mealtimes, our innovative and trusted products are there to make every day a little bit easier and a lot more fun for your family.
Who you are:Passionate, creative, and beginning your marketing journey, Monolith is looking for a Digital Marketing Specialist to support our suite of pet brands, including Pawz Dog Boots and Downtown Pet Supply. This is a unique opportunity to get hands-on experience and help grow a portfolio of brands with a strong retail and eCommerce presence.
The ideal candidate is eager to assist in all aspects of online marketing for pet brands. Monolith Pet is looking for a strong copywriter who understands how to turn features into benefits, understands website and marketplace image/video size requirements, and is able to communicate those requirements to the internal design team.
Candidate must be willing to assist with content creation and social media. The team is looking for a basic understanding of eCommerce KPIs and how to leverage data to make recommendations on website optimizations. Ideal candidates will have experience with Canva, Social Media, Shopify, SEMrush, GA4, and Amazon.
What you will do:Website Performance & Content ManagementMonitor website health, fixing broken links, errors, and other issuesAnalyze heatmaps, bounce rates, add to cart, conversion rates and other KPIs to continually optimize website performanceSupport the paid media team in optimizing landing pages to improve ad performanceMonitor the evolving search behavior of our most valuable consumers, optimizing website pages and product listings for organic search rankingProvide brand managers and category VP with website performance and channel KPI reportsUpdate website homepage content blocks to align with marketing campaigns and product launches
Digital MerchandisingSupport product launches through digital merchandising; story selling by writing platform-specific product copy optimizing keywords, creating new product pages on Shopify, and managing product listings on retailer’s sitesSupport brand managers with the development of creative briefs to enhance our brands’ and products’ digital presenceCollaborate with creative team on digital merchandising projects
Social MediaSocial media content creation and curation and community management of Instagram, TikTok, Pinterest, and YouTubeManage the social media calendarManage social media posting
What you will bring:Bachelor’s Degree in Marketing or BusinessTwo – three years of experience in social media and digital marketingConsumer goods start-up/small company (<200 people) experience preferred
What you will get:Competitive salary ($55 - 65k range)Medical, Dental and Vision Benefits availableLife Insurance availablePTO available401k available
",65000.0,YEARLY,"Indiana, United States",74997181.0,90.0,,55000.0,Full-time,43.0,1712364298000.0,1.0,https://www.linkedin.com/jobs/view/3884808325/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1727916286000.0,,,,1712364298000.0,,0,FULL_TIME,USD,BASE_SALARY,60000.0,,
3884808327,EyeCare Partners,"Ophthalmic Technician - Walker, Day Shift","EyeCare Partners is the nation’s leading provider of clinically integrated eye care. Our national network of over 300 ophthalmologists and 700 optometrists provides a lifetime of care to our patients with a mission to enhance vision, advance eye care and improve lives. Based in St. Louis, Missouri, over 650 ECP-affiliated practice locations provide care in 18 states and 80 markets, providing services that span the eye care continuum. For more information, visit www.eyecare-partners.com.

An Ophthalmic Technician is a valuable asset to an ophthalmologist as they assist in providing excellent patient care to the patients during their visit. An Ophthalmic Technician is able to handle a wide range of duties while using equipment to perform the initial testing needed to prepare a patient for an exam with an ophthalmologist.

Essential Duties And Responsibilities

Provide exceptional customer service during every patient encounter (in person or via phone)Display a professional attitude, greet patients promptly with a smile, and thank them when they leavePractice urgency at all times with patient’s time, as well as doctor’s time and scheduleComply with all company policies and procedures including HIPAAVerify patient information by interviewing patientRecording medical history, current medications and confirming purpose of visitRecords all data in the patient's electronic medical recordChecks condition of patient's eyes by observing pupils, muscles, visual acuity, and extraocular movementsRequired skills include: dilation, refraction, pressures, and performing a variety of diagnostic tests including visual fields, OCT, GDX, IOL master, auto refractor and topographyDemonstrates working knowledge of eye anatomy, diseases, symptoms and ocular medicationsGeneral office duties and cleaning to be assigned by manager

Other Skills And Abilities

Reliable transportation that would allow employee to go to multiple work locations with minimal noticeDesire to gain industry knowledge and trainingDemonstrates initiative in accomplishing practice goalsAbility to grow, adapt, and accept changeConsistently creating a positive work environment by being team-oriented and patient-focusedAbility to work overtime when the business is in needAbility to interact with all levels of employees in a courteous, professional manner at all times

Physical Demands

While performing the duties of this job, the employee is regularly required to use hands to finger, handle, or feel. The employee is frequently required to stand, walk, and sit. The employee must frequently lift and/or move up to 10 pounds and occasionally lift and/or move up to 25 pounds. Specific vision abilities required by this job include close vision, color vision, peripheral vision, depth perception, and ability to adjust focus.

Education And/or Experience

High school diploma or general education degree (GED), one-year related experience and/or training; or equivalent combination of education and experience, COA or COT is preferred.

We offer health/dental/vision insurance, employer-paid life insurance, Paid Time Off (PTO), employer-matched 401k, monthly incentive programs, generous employee purchase program, family purchase events, certification reimbursements, a leadership team that knows everyone by name and loves to promote from within, and a whole lot more!

If you need assistance with this application, please contact (636) 227-2600. Please do not contact the office directly – only resumes submitted through this website will be considered.

EyeCare Partners is an equal opportunity/affirmative action employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, and veteran or disability status.",,,"Walker, MI",22309011.0,5.0,,,Full-time,,1712275200000.0,,https://www.linkedin.com/jobs/view/3884808327/?trk=jobs_biz_prem_srch,https://www.eyecare-partners.com/careers/current-job-openings/?gh_jid=7322104002,OffsiteApply,1714956596000.0,,Associate,,1712364596000.0,www.eyecare-partners.com,0,FULL_TIME,,,,49459.0,26127.0
3884808341,Partners Personnel,Accounts Payable Specialist,"Partners Professionals is currently looking for an Accounts Payable Specialist, located in San Diego 92131. Temp to hire, M-F 8-5pm, onsite, offering $18-21/hr. One in person interview & offer for the right fit! Looking to start someone immediately!!
Accounts Payable Specialist Job duties:Review, process, and reconcile to vendor statements, purchase orders, and receiving documents of high volume of AP invoices in accordance with company policies and Sarbanes-Oxley compliance.Research, resolve, and respond to employee and vendor account and payment inquiries.Maintain employee and vendor files.Process weekly ACH payments for US, Canada AP, and Europe vendors.Perform month end close such as accrual of invoices and un-invoiced expenses.Maintain efficient and effective internal control and processes to ensure proper accounting and reporting.Enter, review and process 1099s.Assist with AR functions.Work with the accounting team to complete work in a timely and efficient manner.Prepare various monthly Journal Entries to GL, accruals, account reconciliation and close.Reconcile AP and Various other general ledger accounts.Reconcile fixed asset and depreciation accounts.Perform monthly JE uploads to the GL, review and resolve coding errors.Perform special projects and analysis as requested or assigned
Accounts Payable Specialist Requirements:2+ years Accounts Payable process and procedural knowledgeAdvanced MS Excel (V-Lookups, Pivot Tables)Great Plains or Avelara computer knowledgeEducation: Degree preferred",21.0,HOURLY,"San Diego, CA",18097379.0,11.0,,18.0,Full-time,1.0,1712364285000.0,,https://www.linkedin.com/jobs/view/3884808341/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714956285000.0,,Associate,,1712364285000.0,,0,FULL_TIME,USD,BASE_SALARY,40560.0,92101.0,6073.0
3884808345,,Associate Attorney - Estate Planning,"About the Company: Hall Law Firm, P.C. is a boutique Estate Planning law firm in San Francisco specializing in Special Needs and Settlement Planning. With a stellar reputation and a commitment to excellence, we offer a supportive and inclusive working environment where every team member is valued and has the opportunity for personal and professional growth. At our firm, we prioritize work/life balance and provide ample opportunities for ongoing training and development.
Job Description: We are seeking an experienced Estate Planning attorney who is passionate about making a difference in people’s lives and enjoys working with families and their loved ones. The ideal candidate will have experience in general Trust Administration, Estate Planning, Conservatorships, and Court Supervised matters. As part of our team, you will have the opportunity to work with a supportive group of professionals, contribute to meaningful work, and enjoy a fulfilling career.
Responsibilities:Handle general Trust Administration, Estate Planning, Conservatorships, and Court Supervised mattersDraft legal documents with great attention to detailWork independently and collaboratively with the support teamWork/life balance expectations with a manageable 1,400 billable hour annual requirementProvide compassionate and empathetic guidance to clients, often during challenging situationsMaintain organized and efficient work processesAttend conferences and participate in ongoing training and mentoring programs
Qualifications:Ideally, 3+ years of experience in estate planning and probateExperience with Court and Non-Court Supervised Trust Administration, and Conservatorships preferredLicensed and in good standing with the California State BarStrong drafting skills with excellent attention to detailExceptional work ethic and a drive to excelExperience with and excellent attention to billable hours.Positive attitude, empathy, and strong interpersonal skillsAbility to work well independently and as part of a teamCompassionate and patient demeanor
Benefits:Generous salary commensurate with experience3 weeks PTO accruing after 90 days100% paid Medical Insurance for employees, with options to add family coverageDental and Vision InsuranceCommuter benefitsHybrid opportunity to work from home 2-3 days per week, with 2-3 days in the SF office (laptop computer supplied)Paid CLE conference attendanceExcellent working environment with top-notch software and systemsOpportunities for ongoing training and mentoring
Application Process: If you are excited about the opportunity to join our team and meet the qualifications outlined above, please submit a detailed resume along with a cover letter explaining why you are seeking a new position and why you are the best fit for our firm.We appreciate your interest in joining our team, and only candidates who meet our requirements will be contacted for the next steps. Please NO agency inquiries.
Thank you for considering Hall Law Firm, P.C. for your next career move. We look forward to reviewing your application!
Job Type: Full-time
Benefits:401(k)401(k) matchingDental insuranceHealth insuranceLife insurancePaid time offVision insurance
Schedule: Monday to Friday
Work Location: Hybrid remote in San Francisco, CA 94108",,,"San Francisco, CA",,2.0,,,Full-time,,1712364328000.0,,https://www.linkedin.com/jobs/view/3884808345/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714956328000.0,,Associate,,1712364328000.0,,0,FULL_TIME,,,,94101.0,6075.0
3884808352,"CultivaHR, LLC",Electrical Engineer,"Job DescriptionSeeking a Licensed Electrical Engineer with building design experience for a firm that works with clients across the United States to combat the affordable housing crisis by reimagining construction with world-class innovation. They define success by constructability and achieve it through highly coordinated BIM models and a carefully executed quality control plan.This position offers versatile work arrangements, including options for in-office locations in Nampa, Idaho, and Fort Worth, Texas. For candidates residing outside these areas, this position offers the flexibility to work remotely from anywhere in the United States, with the expectation of periodic on-site visits to the Nampa, Idaho office. The role reports to the Nampa, Idaho office, allowing for a combination of remote and in-office work as needed.This position will be in their McKinney, Texas office.
As a member of our electrical team, you would contribute to our mission by:Performing and directing others in detailed building design, including lighting, power, HVAC power, single line diagrams, lighting controls, fire alarm, communications, security, and related engineering calculations.Providing technical guidance and training to more junior staff.Ensuring that design standards and quality control procedures are followed and that designs comply with federal, state, and local codes.Mentoring more junior staff and developing them for growth within their discipline and the firm.Contributing to our Learning Management System by developing design standards, white papers, and technical design documentation.May supervise the work of more junior staff on project work.Growing and fostering relationships with clients.Collaborating with sales staff to create proposals in response to current and potential client requests for proposals (RFPs).Meeting with current and potential clients to review their current and future design needs.Managing the local design team in collaboration with the leadership team at our Nampa, Idaho headquarters.Attending conferences, symposia, etc., to improve the visibility of the firm’s products and services in collaboration with applicable sales staff.Submitting technical articles and designs for publishing to technical journals and industry publications.
RequirementsMinimum QualificationsBachelor of Science in Electrical Engineering (BSEE) from an ABET-accredited university.Professional Engineering (PE) license.Will consider candidates with an Engineer in Training (EIT) certification, provided they demonstrate the ability and commitment to obtain their Professional Engineering (PE) license within the first six months of employment.4+ years of building design experience.Proficiency with Revit and Bluebeam.Experience filling the role of project engineer for several projects occurring concurrently.Strong understanding and knowledge of industry codes, including the National Electrical Code (NFPA 70), National Fire Alarm and Signaling Code (NFPA 72), Life Safety Code (NFPA 101), International Building Code (IBC), and IEEE Standards.Preferred QualificationsWorking knowledge of fire alarm design and installation.Modular construction experience.Experience managing two or more people on a project team.Experience reviewing submittals and responding to construction administration requests for information.Understanding of California Building Energy Efficiency Standards.",125000.0,YEARLY,"McKinney, TX",42433421.0,19.0,,95000.0,Full-time,3.0,1712364662000.0,,https://www.linkedin.com/jobs/view/3884808352/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714956662000.0,,Mid-Senior level,,1712364662000.0,,0,FULL_TIME,USD,BASE_SALARY,110000.0,75069.0,48085.0
3884808369,Functional Performance Physical Therapy Center,Physical Therapist,"Company Description Functional Performance Physical Therapy Center is dedicated to improving each client's quality of life through personalized one-on-one treatment provided by a team of Doctorally trained physical therapists. Our therapists have extensive training in manual therapy, spinal manipulation, trigger point dry needling, weight loss, exercise prescription, and more.
 Role Description This is a full-time on-site role for a Physical Therapist at our Denver Metropolitan Area location. The Physical Therapist will be responsible for providing patient care, rehabilitation services, and home care to improve the mobility, flexibility, and overall well-being of our clients. They will develop treatment plans, perform evaluations, and collaborate with other healthcare professionals.
 Qualifications Physical Therapy manual skillsExperience in rehabilitation and patient managemnetStrong communication and interpersonal skillsAbility to work collaboratively with a team in a clinical enviromentExcellent problem-solving and critical thinking abilitiesActive and unrestricted Physical Therapist licenseAdditional certifications in orthopedics, dry needling and vestibular are a plus",,,Denver Metropolitan Area,68874394.0,2.0,,,Full-time,,1712365007000.0,,https://www.linkedin.com/jobs/view/3884808369/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1714957007000.0,,,,1712365007000.0,,0,FULL_TIME,,,,,
3884808396,Embarc,Experiential Education Coach,"POSITION OVERVIEW:
The Experiential Education Coach (EEC) assists in overseeing the experiential educational aspect of Embarc to ensure the quality and efficacy of the program. This includes designing and implementing professional development; monitoring and supporting teachers through classroom visits, coaching conversations, modeling and co-instructing curriculum for students; monitoring student performance data; developing systems to increase the capacity of school-based lead teachers and administration teams to incorporate experiential learning as part of the culture of their schools; and keeping the Head of Experiential Coaching informed in these areas. To accomplish these tasks, the EEC works closely with teachers, students, administrators, the community, school staff, Embarc program managers, and CPS as needed. The EEC reports to the Head of Experiential Coaching. 
To ensure success in this role, candidates should have a deep belief in our collective ability to innovate in educational spaces to be able to provide a robust and evolving education that every child deserves. Candidates should feel comfortable engaging in spaces with both youth and adults, and see the assets in all stakeholders that can lead to shifts in mindsets, behaviors, and beliefs to create a more just and equitable education system. This job requires you to be flexible and adaptable. In this role you will conduct work in person and virtually, you will work on some projects collaboratively and some independently, you will be using systems and models that have been proven to work and be creating and designing new systems and models as Embarc and education continues to evolve. 
KEY RESPONSIBILITIES:
Experiential coaching and professional development for Educators (50%) Keep current on new research, teaching methods, and best practices to support teachers with experiential education implementation and transformational instructional coaching strategiesConduct consistent and ongoing coaching sessions with teachers around curriculum & teacher practice using a transformational coaching approachProvide transformational and experiential coaching to teachers throughout the year on using the curriculum, methods, and philosophy upon which Embarc is based Support teachers in the curriculum and experience execution; celebrate successes and help problem solve around challenges while maintaining a growth mindset and instilling these practices in educatorsSupport lead teachers and school administrators in the implementation of the Embarc whole school model; aligning Embarc and school goals, supporting Embarc leadership in school engagement and onboarding; developing and maintaining systems to hone experiential leader skills in school staffBe present in the schools and on experiences on a weekly basis as the primary touchpoint and liaison between schools and EmbarcPropose new ideas to streamline processes, innovate, and drive our work forwardUse a variety of instructional coaching methods such as co-facilitating, modeling, observing lessons in the classroom, professional development, and reflection cycles that support student and teacher development as experiential leadersCollaborate with the instructional and program team to develop and implement ongoing and innovative professional development to deepen and enhance experiential learning practices across Embarc schools and program modelsClassroom and Experience Management (20%) Thoroughly understand the mission of Embarc, its curriculum, and its coaching philosophiesCollaborate with program team members to select appropriate, meaningful, and relevant experience options for students in accordance with developmental stages, school/community needs, and student interestsHone systems and procedures to execute smooth whole school experience days for all stakeholders from administrators, to teachers, and most importantly students; continually build the capacity of the school community to own and maintain systemsBe on call during experiences to support and ensure fidelity of experience facilitation; collaborate with the program manager to facilitate and execute Embarc whole school experience daysAct as liaison between Embarc, the schools, and businesses/organizations; while continually building the capacity of school-based personnel from teachers to support staff and administration to embed Embarc within their school systems and structuresSupport maintenance of the financial health of Embarc by reporting expenses to Fiance and collecting expense-related documentsBe knowledgeable of Embarc’s incident reporting systems and follow all necessary steps to ensure the safety of all students, staff, and partners during Embarc experiences and work in collaboration with Embarc team members and Embarc leadership to maintain recordsDeliver materials to schools when necessaryResults tracking (10%) Be well versed in school data and be able to respond accordingly, review curriculum in response to data outcomes, and have conversations with teachers & Embarc admin to ensure that the curriculum is effectiveWork with Embarc teachers, as well as programmers to ensure accurate & timely data is obtained and respond to data in real-timeUpdate spreadsheets around dataUtilize Embarc data systems to maintain notes and data that capture quantitative and qualitative growthCollaborative Engagement with Embarc Team & Mission (20%)Participate and actively engage in team meetings, coach/Program Manager pair meetings, and other staff meetings Demonstrate a collaborative nature and eagerness to learn from others within the Coaching team and throughout the organization Demonstrate a growth mindset and an eagerness to ideate, test, reflect, and learn from past performance Demonstrate a desire to want to continuously improve the educational experience for young people through an insistence on impactful, organized, and well-developed programming Demonstrate a high level and ability to creatively problem solve and lead with a solution-oriented mindset in order to continuously propel the work forward Reciprocally work with other members across the programming team to determine experiences for students; creatively problem solve based on schools’ needs/wants and Embarc capacity to develop a scope and sequence of Embarc programming at each school. Contribute to the development of the programming team by sharing learnings, practices, and successes across school models.Cultivate a healthy working relationship with Embarc teammates across departments to utilize the assets of each team member in a way that creates the most impactful programming for students.
SKILLS, EXPERIENCES, AND COMPETENCIES:A deep belief that all students can succeed and should be given the opportunities and access to do so An understanding of alternative forms of education and the missed opportunities that exist within the current standard of education systems for underserved youthPreffered to have the qualifications of a teacher as prescribed by the state of IllinoisHold at least a Bachelor’s Degree in Education or related field from an accredited college or university Have knowledge and a deep belief in the importance of social-emotional learning as a key lever of growthHave previous experience/knowledge of curriculum implementation, standards alignment, and data analysisHave at least five (5) years of successful teaching, coaching, administrative, and/or supervisory experience in youth facing educational spaceAn extremely high level of personal responsibility with exceptional goal orientation and a proven track record of successExperience executing projects to meet and exceed ambitious goalsMeticulous attention to detail, record keeping, and organizational skills with an ability to manage multiple tasksAn ability to anticipate project needs, discern work priorities, and meet deadlines with little supervisionExceptional electronic, oral, and written communication skills and the ability to provide constructive feedbackFamiliarity with Google Calendar, Google Docs, Google Spreadsheet, Word, Zoom, and PowerPointThe ability to work with a variety of people with different backgrounds and experiencesA willingness to work occasional nights and weekends 
OTHER REQUIREMENTS:Experiential Education Coaches are required to make off-site visits to Embarc’s various school and experience sites. With this in mind, it is preferred for the Coach to have his/her/their own car or comparable means of transportation and a valid driver’s license and insurance. Embarc does currently reimburse for some travel related expenses. 
TO APPLY:Interested candidates must submit a cover letter and resume to Joe Schupbach, jschupbach@embarcchicago.org.
Embarc is an equal opportunity employer. Embarc evaluates applicants for employment on the basis of qualifications, merit, and work related criteria without regard to race, color, religion, sex, national or ethnic origin, age, sexual orientation, mental or physical disability, pregnancy, childbirth, medical condition, marital or familial status, family responsibilities, veteran status, personal appearance, political affiliation, matriculation, or any other characteristic protected by law. All applicants will receive consideration for employment regardless of such status.Please note all offers of employment are subject to and contingent upon the successful completion of a background check.
APPLICATION PROCESS:When applying for employment at Embarc, candidates should expect to participate the following process:
Phone interview - 30 minutesWork sample request with 5 business day turnaround timeIn person interview - 60 minutesField experience or virtual text discussion - 60 or 90 minutesReference check 
We reserve the right to add to this process at our discretion depending on the position and the number of applicants.",,YEARLY,"Chicago, IL",2189335.0,14.0,70000.0,,Full-time,,1712366935000.0,,https://www.linkedin.com/jobs/view/3884808396/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714958935000.0,,,,1712366935000.0,,0,FULL_TIME,USD,BASE_SALARY,70000.0,60601.0,17031.0
